task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
853	0c/9cb2d8	285833	NFCORE_CUTANDRUN:CUTANDRUN:EXTRACT_BT2_TARGET_META:AWK_SCRIPT (IgG_A_R1)	COMPLETED	0	2025-01-24 03:08:21.236	1.7s	36ms	0.0%	3 MB	3.9 MB	105.4 KB	793 B
507	28/42e4e9	237802	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_QC:DEEPTOOLS_PLOTFINGERPRINT (nH3K4_A_R2)	COMPLETED	0	2025-01-24 03:05:45.561	3m 57s	3m 55s	644.6%	1.1 GB	3.2 GB	69.7 GB	5.7 MB
513	29/2797c8	268556	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_QC:DEEPTOOLS_PLOTFINGERPRINT (nH3K4_N_R1)	COMPLETED	0	2025-01-24 03:07:30.566	2m 31s	2m 28s	629.0%	945 MB	3.2 GB	41 GB	5.5 MB
523	b4/994782	284532	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_QC:DEEPTOOLS_PLOTFINGERPRINT (H3K27_N_R2)	COMPLETED	0	2025-01-24 03:08:20.210	1m 42s	1m 39s	690.2%	1 GB	3.2 GB	29 GB	5.5 MB
518	81/b00120	279920	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_QC:DEEPTOOLS_PLOTFINGERPRINT (H3K4_A_R1)	COMPLETED	0	2025-01-24 03:08:08.441	2m 11s	2m 8s	613.3%	951.1 MB	3.2 GB	36 GB	5.4 MB
851	4f/9d7fa3	277243	NFCORE_CUTANDRUN:CUTANDRUN:FILTER_READS:SAMTOOLS_SORT (IgG_N_R1)	COMPLETED	0	2025-01-24 03:07:56.163	2m 27s	2m 25s	416.9%	5.4 GB	6.6 GB	4.7 GB	4.7 GB
660	5c/c83dad	31873	NFCORE_CUTANDRUN:CUTANDRUN:DEDUPLICATE_PICARD:PICARD_MARKDUPLICATES (nIgG_A_R1)	COMPLETED	0	2025-01-24 02:55:22.984	15m 31s	15m 25s	120.1%	22.1 GB	40.1 GB	3.4 GB	1.6 GB
855	ff/3fc63f	343979	NFCORE_CUTANDRUN:CUTANDRUN:FILTER_READS:SAMTOOLS_INDEX (IgG_N_R1)	COMPLETED	0	2025-01-24 03:10:53.558	39.3s	38s	139.2%	21.2 MB	220.9 MB	2.3 GB	2 MB
858	8e/15ced3	357224	NFCORE_CUTANDRUN:CUTANDRUN:FILTER_READS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (IgG_N_R1)	COMPLETED	0	2025-01-24 03:11:33.919	2.1s	0ms	37.5%	7.4 MB	13.3 MB	2.2 MB	5.4 KB
526	43/daef4e	312184	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_QC:DEEPTOOLS_PLOTFINGERPRINT (nH3K27_N_R2)	COMPLETED	0	2025-01-24 03:09:42.885	2m 5s	2m 2s	621.8%	951.7 MB	3.2 GB	36.2 GB	5.4 MB
859	e7/514e0e	358925	NFCORE_CUTANDRUN:CUTANDRUN:FILTER_READS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (IgG_N_R1)	COMPLETED	0	2025-01-24 03:11:36.077	36.1s	34s	141.4%	7.1 MB	220.9 MB	2.3 GB	5.4 KB
565	3f/aedcf9	329497	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_QC:DEEPTOOLS_PLOTFINGERPRINT (H3K27_N_R3)	COMPLETED	0	2025-01-24 03:10:19.615	2m 17s	2m 14s	570.2%	953.8 MB	3.2 GB	30.6 GB	5.4 MB
555	8b/570a99	318949	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_QC:DEEPTOOLS_PLOTFINGERPRINT (H3K4_A_R4)	COMPLETED	0	2025-01-24 03:10:01.476	2m 46s	2m 43s	559.9%	984 MB	3.2 GB	37.3 GB	5.4 MB
852	5b/463ca1	331489	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (IgG_A_R1)	COMPLETED	0	2025-01-24 03:10:23.600	2m 33s	2m 31s	410.5%	5.6 GB	6.7 GB	4.3 GB	4.1 GB
857	1e/61c929	392572	NFCORE_CUTANDRUN:CUTANDRUN:DEDUPLICATE_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (nIgG_A_R1)	COMPLETED	0	2025-01-24 03:12:56.243	1m 41s	1m 39s	391.2%	5.3 GB	6.5 GB	3.2 GB	3.2 GB
860	cd/a240e4	426159	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (IgG_A_R1)	COMPLETED	0	2025-01-24 03:14:37.340	35.4s	34s	150.1%	21.5 MB	220.9 MB	2 GB	2.1 MB
576	a9/1c7f93	381738	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_QC:DEEPTOOLS_PLOTFINGERPRINT (H3K4_N_R3)	COMPLETED	0	2025-01-24 03:12:36.197	2m 38s	2m 35s	534.1%	951.8 MB	3.2 GB	34 GB	5.4 MB
903	4d/090fdd	438750	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nH3K4_N_R3)	COMPLETED	0	2025-01-24 03:15:13.717	2.8s	0ms	55.0%	9.4 MB	15.4 MB	2.2 MB	5.4 KB
862	26/a553f9	426446	NFCORE_CUTANDRUN:CUTANDRUN:DEDUPLICATE_PICARD:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (nIgG_A_R1)	COMPLETED	0	2025-01-24 03:14:38.369	38.5s	36s	95.1%	18.5 MB	220.9 MB	1.6 GB	1.9 MB
869	08/edeeec	438802	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4_N_R4)	COMPLETED	0	2025-01-24 03:15:13.846	3.3s	0ms	51.1%	11.5 MB	17.5 MB	2.9 MB	5.4 KB
900	01/eadf45	438784	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nH3K27_A_R3)	COMPLETED	0	2025-01-24 03:15:13.822	3.8s	0ms	19.8%	3 MB	5.4 MB	2 MB	5.4 KB
899	27/421f83	439172	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4_A_R4)	COMPLETED	0	2025-01-24 03:15:14.059	4.4s	0ms	42.4%	10.8 MB	17 MB	2.4 MB	5.4 KB
889	1c/8efdce	439200	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nH3K27_A_R1)	COMPLETED	0	2025-01-24 03:15:14.079	4.7s	0ms	50.9%	9.3 MB	15.2 MB	1.9 MB	5.4 KB
890	d0/d1e419	438988	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nH3K4_A_R3)	COMPLETED	0	2025-01-24 03:15:13.991	5s	0ms	41.9%	9.4 MB	15.4 MB	2.1 MB	5.4 KB
892	0a/d515a1	439490	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nH3K4_N_R1)	COMPLETED	0	2025-01-24 03:15:14.167	6.8s	0ms	48.6%	8.7 MB	15 MB	2.3 MB	5.4 KB
894	de/e12aaf	443054	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4_A_R1)	COMPLETED	0	2025-01-24 03:15:16.857	4.5s	1s	40.4%	7.6 MB	13.6 MB	2.4 MB	5.4 KB
905	19/215e05	444287	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K27_N_R4)	COMPLETED	0	2025-01-24 03:15:17.683	4.9s	0ms	38.2%	4.7 MB	12 MB	2.5 MB	5.4 KB
559	52/90a9df	319869	NFCORE_CUTANDRUN:CUTANDRUN:DEEPTOOLS_QC:DEEPTOOLS_PLOTFINGERPRINT (nH3K4_A_R1)	COMPLETED	0	2025-01-24 03:10:02.198	5m 21s	5m 17s	600.0%	927.1 MB	3.2 GB	79 GB	5.7 MB
882	62/d78573	448452	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nH3K4_A_R2)	COMPLETED	0	2025-01-24 03:15:21.044	3s	0ms	46.0%	7.6 MB	13.7 MB	1.9 MB	5.4 KB
924	20/dcc860	451150	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nH3K27_A_R2)	COMPLETED	0	2025-01-24 03:15:22.633	2.5s	0ms	31.7%	7.8 MB	13.7 MB	1.9 MB	5.4 KB
897	87/61b736	454570	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nH3K27_N_R2)	COMPLETED	0	2025-01-24 03:15:25.133	2s	0ms	48.1%	6.9 MB	12.9 MB	2.4 MB	5.4 KB
880	a1/b19a4b	457379	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K27_N_R2)	COMPLETED	0	2025-01-24 03:15:27.170	2.5s	0ms	27.6%	6.8 MB	12.6 MB	2.5 MB	5.4 KB
909	81/5b2648	438892	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4_A_R4)	COMPLETED	0	2025-01-24 03:15:13.922	16.2s	13s	125.8%	6.8 MB	220.9 MB	688.1 MB	5.4 KB
871	a9/1a3b77	439439	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4_N_R4)	COMPLETED	0	2025-01-24 03:15:14.146	18.3s	12s	110.8%	7 MB	220.9 MB	503.9 MB	5.4 KB
928	a5/853808	3118	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4_A_R3)	COMPLETED	0	2025-01-24 03:15:30.170	2.6s	0ms	35.2%	6.9 MB	12.9 MB	2.2 MB	5.4 KB
911	b3/9ef154	438819	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4_N_R3)	COMPLETED	0	2025-01-24 03:15:13.871	18.9s	17s	118.4%	7 MB	220.9 MB	791.5 MB	5.4 KB
901	30/79423c	5885	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4_N_R3)	COMPLETED	0	2025-01-24 03:15:32.457	2.1s	0ms	39.1%	8.2 MB	14 MB	2.5 MB	5.4 KB
922	f0/e3e670	445551	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4_A_R2)	COMPLETED	0	2025-01-24 03:15:18.466	17.7s	13s	120.1%	6.8 MB	220.9 MB	645.7 MB	5.4 KB
920	28/97a404	438855	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K27_A_R4)	COMPLETED	0	2025-01-24 03:15:13.895	22.4s	18s	112.3%	7 MB	220.9 MB	802.7 MB	5.4 KB
918	c0/352b45	6654	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K27_A_R3)	COMPLETED	0	2025-01-24 03:15:32.810	3.5s	0ms	41.6%	6.6 MB	12.7 MB	2.5 MB	5.4 KB
925	54/19eb80	6588	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K27_A_R2)	COMPLETED	0	2025-01-24 03:15:32.779	3.7s	0ms	34.9%	3.1 MB	5.4 MB	2.4 MB	5.4 KB
917	e5/aebad2	438769	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K27_A_R2)	COMPLETED	0	2025-01-24 03:15:13.800	24.3s	21s	117.9%	6.8 MB	220.9 MB	1 GB	5.4 KB
916	a5/b396f7	438756	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (nH3K27_A_R2)	COMPLETED	0	2025-01-24 03:15:13.744	25.9s	24s	116.7%	7 MB	220.9 MB	1.1 GB	5.4 KB
921	95/77d51a	438959	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (nH3K27_N_R3)	COMPLETED	0	2025-01-24 03:15:13.971	25.7s	23s	115.0%	7 MB	220.9 MB	1017.4 MB	5.4 KB
906	36/b14061	439329	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K27_A_R1)	COMPLETED	0	2025-01-24 03:15:14.124	25.8s	19s	115.9%	6.9 MB	220.9 MB	942.2 MB	5.4 KB
910	fa/4d6c60	438919	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (nH3K27_A_R3)	COMPLETED	0	2025-01-24 03:15:13.948	26.4s	23s	105.5%	7 MB	220.9 MB	975.5 MB	5.4 KB
904	f9/aabc29	453248	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4_A_R1)	COMPLETED	0	2025-01-24 03:15:24.114	18.6s	16s	111.0%	6.9 MB	220.9 MB	727 MB	5.4 KB
876	72/7b66d2	14761	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nH3K4_N_R2)	COMPLETED	0	2025-01-24 03:15:40.418	3.4s	0ms	26.2%	3.1 MB	5.4 MB	2.2 MB	5.4 KB
898	cb/110dbc	14453	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nIgG_N_R1)	COMPLETED	0	2025-01-24 03:15:39.997	4.2s	0ms	28.9%	3.2 MB	5.4 MB	1.9 MB	5.4 KB
872	34/a4042e	14113	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4_N_R1)	COMPLETED	0	2025-01-24 03:15:39.696	4.7s	0ms	36.3%	10.1 MB	16.1 MB	2.9 MB	5.4 KB
881	aa/f04c13	439272	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K27_N_R2)	COMPLETED	0	2025-01-24 03:15:14.103	31s	23s	113.1%	6.8 MB	220.9 MB	1.1 GB	5.4 KB
893	95/ef1319	443119	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (nH3K27_A_R1)	COMPLETED	0	2025-01-24 03:15:16.882	28.5s	23s	117.5%	7 MB	220.9 MB	1.1 GB	5.4 KB
907	71/676c32	443401	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (nH3K27_N_R2)	COMPLETED	0	2025-01-24 03:15:17.128	28.3s	23s	99.6%	6.9 MB	220.9 MB	883.5 MB	5.4 KB
912	31/a4f03c	445824	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (nH3K4_N_R3)	COMPLETED	0	2025-01-24 03:15:18.818	27.7s	24s	110.9%	7 MB	220.9 MB	1015.5 MB	5.4 KB
896	6e/a1a864	18451	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K27_A_R1)	COMPLETED	0	2025-01-24 03:15:43.876	3s	0ms	48.9%	7.3 MB	13.3 MB	2.4 MB	5.4 KB
902	e3/fffd95	446013	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (nH3K4_N_R1)	COMPLETED	0	2025-01-24 03:15:18.967	28.3s	23s	105.4%	7 MB	220.9 MB	975.6 MB	5.4 KB
877	e6/914457	442500	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (nH3K4_N_R2)	COMPLETED	0	2025-01-24 03:15:16.556	31.2s	27s	102.3%	7 MB	220.9 MB	1 GB	5.4 KB
885	9d/a40452	19233	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nH3K4_A_R1)	COMPLETED	0	2025-01-24 03:15:44.419	4.3s	0ms	32.2%	7.8 MB	13.8 MB	1.9 MB	5.4 KB
878	32/92f20d	20217	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4_N_R2)	COMPLETED	0	2025-01-24 03:15:45.367	5.6s	0ms	29.9%	6.9 MB	13.2 MB	2.7 MB	5.4 KB
887	64/1a41cd	21883	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K27_N_R3)	COMPLETED	0	2025-01-24 03:15:46.909	5s	0ms	48.4%	7.4 MB	13.3 MB	2.5 MB	5.4 KB
883	be/ffea7c	22484	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K27_N_R1)	COMPLETED	0	2025-01-24 03:15:47.264	4.9s	0ms	49.2%	7.9 MB	13.8 MB	2.5 MB	5.4 KB
874	bd/c5a6c8	23041	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nH3K27_N_R1)	COMPLETED	0	2025-01-24 03:15:47.738	4.5s	0ms	52.9%	8 MB	14.1 MB	2.6 MB	5.4 KB
873	cb/8f1688	12479	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4_N_R1)	COMPLETED	0	2025-01-24 03:15:38.144	14.3s	11s	122.7%	6.9 MB	220.9 MB	579.9 MB	5.4 KB
919	fc/b1ffac	2645	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4_A_R3)	COMPLETED	0	2025-01-24 03:15:29.700	23.2s	21s	113.7%	6.9 MB	220.9 MB	946.2 MB	5.4 KB
923	24/bd1fec	24510	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nIgG_A_R1)	COMPLETED	0	2025-01-24 03:15:48.750	4.2s	1s	42.0%	7 MB	13.3 MB	2.1 MB	5.4 KB
895	8a/e9c7eb	8618	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (nH3K4_A_R3)	COMPLETED	0	2025-01-24 03:15:34.556	19.4s	16s	124.1%	7 MB	220.9 MB	831.8 MB	5.4 KB
929	37/6e0e46	27038	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K27_A_R4)	COMPLETED	0	2025-01-24 03:15:51.030	5.7s	0ms	30.9%	3.1 MB	5.4 MB	2.5 MB	5.4 KB
932	56/3033c9	27752	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (IgG_N_R1)	COMPLETED	0	2025-01-24 03:15:51.911	4.9s	0ms	26.9%	7.7 MB	14.2 MB	2.1 MB	5.5 KB
931	bd/73d68d	28460	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (H3K4_A_R2)	COMPLETED	0	2025-01-24 03:15:52.509	4.3s	0ms	32.1%	9.4 MB	15.5 MB	2.5 MB	5.4 KB
930	b1/95e757	27972	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (nH3K27_N_R3)	COMPLETED	0	2025-01-24 03:15:52.144	4.8s	1s	49.6%	8.9 MB	14.9 MB	2.2 MB	5.4 KB
933	a3/31c708	29146	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (IgG_A_R1)	COMPLETED	0	2025-01-24 03:15:52.908	4.2s	0ms	40.6%	8 MB	14.1 MB	2.3 MB	5.4 KB
891	85/b7e5c4	10137	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K27_N_R3)	COMPLETED	0	2025-01-24 03:15:36.163	21.5s	19s	120.0%	7.1 MB	220.9 MB	957.4 MB	5.4 KB
886	40/598d64	10438	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K27_N_R1)	COMPLETED	0	2025-01-24 03:15:36.478	21.3s	18s	126.6%	7 MB	220.9 MB	995.6 MB	5.4 KB
884	eb/0186db	10370	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (nH3K4_A_R2)	COMPLETED	0	2025-01-24 03:15:36.362	21.9s	19s	126.9%	7 MB	220.9 MB	1016.5 MB	5.4 KB
875	d5/5a00cd	20086	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (nH3K27_N_R1)	COMPLETED	0	2025-01-24 03:15:45.084	17.9s	15s	132.1%	6.9 MB	220.9 MB	801.1 MB	5.4 KB
879	57/9d6fa9	20305	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K4_N_R2)	COMPLETED	0	2025-01-24 03:15:45.430	18.1s	12s	126.3%	6.9 MB	220.9 MB	661.1 MB	5.4 KB
914	4f/a45fc7	19124	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K27_A_R3)	COMPLETED	0	2025-01-24 03:15:44.212	21.7s	16s	126.9%	7 MB	220.9 MB	922.7 MB	5.4 KB
927	d5/357e07	449321	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (IgG_A_R1)	COMPLETED	0	2025-01-24 03:15:21.418	46.8s	43s	130.0%	6.9 MB	220.9 MB	2 GB	5.4 KB
913	3b/cb22d2	28044	NFCORE_CUTANDRUN:CUTANDRUN:ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (H3K27_N_R4)	COMPLETED	0	2025-01-24 03:15:52.266	19.1s	16s	129.9%	6.8 MB	220.9 MB	940.8 MB	5.4 KB
